TeamID,Season,Wins,Losses,PtsPG,FG%,FG3%,FT%,AstPG,BlkPG,ORPG,DRPG,RebPG,PFPG,StlPG,TOPG,opPtsPG,opFG%,opFG3%,opFT%,opAstPG,opBlkPG,opORPG,opDRPG,opRebPG,opPFPG,opStlPG,opTOPG,NumOT
1102,2008,14.0,14.0,57.57142857142857,0.43723673125526535,0.3754716981132076,0.6944444444444444,11.928571428571429,1.7857142857142858,5.25,21.357142857142858,26.607142857142858,17.178571428571427,6.178571428571429,12.678571428571429,57.32142857142857,0.4068441064638783,0.36115843270868825,0.6946236559139785,12.071428571428571,2.75,9.392857142857142,21.857142857142858,27.107142857142858,19.0,5.857142857142857,13.571428571428571,2.0
1102,2009,8.0,21.0,57.41379310344828,0.4350547730829421,0.37058823529411766,0.674074074074074,11.89655172413793,2.1724137931034484,6.931034482758621,20.896551724137932,27.82758620689655,17.79310344827586,5.068965517241379,13.551724137931034,62.310344827586206,0.4214697406340058,0.3463414634146341,0.7373913043478261,12.586206896551724,3.5172413793103448,9.10344827586207,21.448275862068964,28.379310344827587,18.379310344827587,6.310344827586207,11.586206896551724,0.0
1102,2010,8.0,21.0,55.62068965517241,0.43872919818456885,0.31047619047619046,0.6373626373626373,12.275862068965518,1.5172413793103448,6.758620689655173,19.862068965517242,26.620689655172413,17.551724137931036,4.827586206896552,12.793103448275861,62.96551724137931,0.45534407027818447,0.34602649006622516,0.6831501831501832,13.0,2.9310344827586206,8.862068965517242,22.20689655172414,28.96551724137931,16.03448275862069,5.931034482758621,11.655172413793103,0.0
1102,2011,14.0,14.0,64.25,0.46865671641791046,0.3762575452716298,0.7007874015748031,15.428571428571429,2.5357142857142856,5.857142857142857,22.428571428571427,28.285714285714285,17.428571428571427,6.214285714285714,11.928571428571429,64.78571428571429,0.41114058355437666,0.33768115942028987,0.7104166666666667,14.25,3.25,11.714285714285714,22.857142857142858,28.714285714285715,18.321428571428573,5.571428571428571,12.964285714285714,2.0
1102,2012,11.0,16.0,60.666666666666664,0.4444444444444444,0.3333333333333333,0.682,13.37037037037037,2.962962962962963,5.851851851851852,22.296296296296298,28.14814814814815,17.0,6.2592592592592595,13.0,63.25925925925926,0.4171511627906977,0.3228621291448517,0.7142857142857143,12.88888888888889,2.6666666666666665,10.25925925925926,23.74074074074074,29.59259259259259,18.074074074074073,6.777777777777778,13.592592592592593,2.0
1102,2013,15.0,13.0,68.92857142857143,0.4710344827586207,0.380718954248366,0.7274725274725274,15.5,1.7142857142857142,6.857142857142857,22.178571428571427,29.035714285714285,17.607142857142858,6.214285714285714,11.928571428571429,68.42857142857143,0.45193591455273696,0.32387312186978295,0.6777163904235728,14.357142857142858,3.142857142857143,10.571428571428571,22.571428571428573,29.428571428571427,16.642857142857142,5.821428571428571,12.428571428571429,1.0
1102,2014,10.0,18.0,64.57142857142857,0.4259131633356306,0.32894736842105265,0.6901669758812616,13.392857142857142,2.9642857142857144,8.714285714285714,22.857142857142858,31.571428571428573,18.892857142857142,5.285714285714286,13.464285714285714,70.35714285714286,0.44129554655870445,0.337248322147651,0.7081413210445469,13.642857142857142,4.535714285714286,9.892857142857142,24.321428571428573,33.035714285714285,18.571428571428573,6.964285714285714,11.678571428571429,2.0
1102,2015,12.0,17.0,64.72413793103448,0.46535326086956524,0.3543441226575809,0.6585903083700441,14.89655172413793,1.9655172413793103,8.793103448275861,20.79310344827586,29.586206896551722,17.82758620689655,6.310344827586207,11.724137931034482,65.86206896551724,0.4494535519125683,0.36589147286821705,0.6897880539499036,14.448275862068966,3.6206896551724137,10.03448275862069,21.06896551724138,29.862068965517242,17.06896551724138,5.793103448275862,12.379310344827585,1.0
1102,2016,12.0,18.0,67.43333333333334,0.42216838279830404,0.3339222614840989,0.6738131699846861,13.033333333333333,1.6666666666666667,8.8,25.5,34.3,19.333333333333332,6.1,13.2,73.6,0.4361389052383755,0.34886649874055414,0.7104430379746836,14.633333333333333,4.333333333333333,9.966666666666667,27.3,36.1,20.6,6.5,13.566666666666666,4.0
1102,2017,10.0,21.0,71.54838709677419,0.42792022792022794,0.36283185840707965,0.7164634146341463,14.483870967741936,1.8064516129032258,9.451612903225806,25.258064516129032,34.70967741935484,17.903225806451612,5.903225806451613,12.483870967741936,75.61290322580645,0.4604072398190045,0.36594202898550726,0.7157712305025996,15.838709677419354,3.4838709677419355,8.225806451612904,26.225806451612904,35.67741935483871,20.580645161290324,6.290322580645161,12.193548387096774,3.0
1102,2018,10.0,19.0,66.6896551724138,0.4056545789797173,0.3248587570621469,0.7384615384615385,13.89655172413793,2.6206896551724137,9.827586206896552,22.689655172413794,32.51724137931034,18.137931034482758,6.448275862068965,12.758620689655173,72.72413793103448,0.4635845471817606,0.397341211225997,0.714828897338403,14.586206896551724,3.586206896551724,9.172413793103448,26.03448275862069,35.86206896551724,18.724137931034484,5.586206896551724,13.96551724137931,1.0
1103,2003,13.0,14.0,78.77777777777777,0.4860742705570292,0.3387096774193548,0.7363896848137536,15.222222222222221,2.3333333333333335,9.777777777777779,19.925925925925927,29.703703703703702,19.85185185185185,7.2592592592592595,12.62962962962963,78.14814814814815,0.4873294346978557,0.3629032258064516,0.7190635451505016,15.481481481481481,2.8518518518518516,12.037037037037036,22.037037037037038,31.814814814814813,22.444444444444443,6.407407407407407,15.333333333333334,8.0
1103,2004,13.0,15.0,71.75,0.46648793565683644,0.36268343815513626,0.6453488372093024,15.107142857142858,2.5357142857142856,11.214285714285714,22.357142857142858,33.57142857142857,19.464285714285715,7.392857142857143,14.607142857142858,72.14285714285714,0.4381818181818182,0.3408662900188324,0.6858638743455497,14.75,2.892857142857143,13.571428571428571,21.892857142857142,33.107142857142854,20.642857142857142,6.75,13.535714285714286,3.0
1103,2005,18.0,10.0,71.60714285714286,0.44430217669654287,0.38127090301003347,0.6824561403508772,16.107142857142858,3.857142857142857,10.285714285714286,23.071428571428573,33.357142857142854,18.821428571428573,6.75,13.357142857142858,66.25,0.4061107574793125,0.34325396825396826,0.697594501718213,12.321428571428571,2.7857142857142856,13.392857142857142,23.214285714285715,33.5,18.214285714285715,6.785714285714286,15.357142857142858,3.0
1103,2006,21.0,9.0,71.46666666666667,0.4486785494775661,0.35714285714285715,0.7274167987321711,15.633333333333333,2.966666666666667,11.0,22.133333333333333,33.13333333333333,18.966666666666665,6.033333333333333,12.566666666666666,66.13333333333334,0.43519695044472684,0.3472727272727273,0.6703645007923931,13.033333333333333,2.1333333333333333,10.966666666666667,21.433333333333334,32.43333333333333,19.666666666666668,5.266666666666667,14.1,2.0
1103,2007,25.0,7.0,74.625,0.48297040759352317,0.39285714285714285,0.6724409448818898,15.03125,4.375,12.0,22.96875,34.96875,18.75,7.71875,12.4375,61.84375,0.40263459335624285,0.336,0.676126878130217,11.28125,2.78125,12.71875,20.34375,32.34375,18.3125,5.625,15.0,2.0
1103,2008,23.0,10.0,71.24242424242425,0.443630214205186,0.38493723849372385,0.7076271186440678,13.454545454545455,2.787878787878788,11.181818181818182,20.242424242424242,31.424242424242426,19.575757575757574,7.0606060606060606,12.757575757575758,63.78787878787879,0.4469606674612634,0.330188679245283,0.6847133757961783,11.727272727272727,2.8484848484848486,10.454545454545455,21.575757575757574,32.75757575757576,19.0,5.545454545454546,16.12121212121212,2.0
1103,2009,22.0,12.0,66.41176470588235,0.416260162601626,0.3292517006802721,0.7153502235469449,12.117647058823529,2.264705882352941,11.735294117647058,21.352941176470587,33.088235294117645,20.61764705882353,7.647058823529412,13.735294117647058,60.5,0.4036643026004728,0.29338103756708406,0.6916010498687664,9.764705882352942,2.3823529411764706,12.147058823529411,22.264705882352942,34.0,18.88235294117647,7.529411764705882,17.61764705882353,3.0
1103,2010,23.0,10.0,71.03030303030303,0.4353312302839117,0.3385093167701863,0.6657223796033994,13.515151515151516,3.1818181818181817,13.454545454545455,22.696969696969695,36.15151515151515,19.87878787878788,6.242424242424242,13.666666666666666,66.45454545454545,0.4236619718309859,0.3253968253968254,0.7056451612903226,10.848484848484848,2.606060606060606,11.424242424242424,22.242424242424242,35.696969696969695,19.333333333333332,7.0606060606060606,14.333333333333334,6.0
1103,2011,22.0,12.0,69.97058823529412,0.42982005141388174,0.3602150537634409,0.7080645161290322,14.352941176470589,3.411764705882353,10.058823529411764,24.205882352941178,34.26470588235294,19.235294117647058,6.4411764705882355,12.029411764705882,66.32352941176471,0.4170168067226891,0.31833910034602075,0.6634615384615384,11.882352941176471,2.323529411764706,11.970588235294118,25.294117647058822,35.35294117647059,18.235294117647058,5.970588235294118,13.941176470588236,5.0
1103,2012,21.0,11.0,71.46875,0.4612291786329696,0.36627906976744184,0.6910112359550562,13.71875,4.3125,11.28125,23.75,35.03125,18.3125,7.3125,14.34375,65.625,0.41892639734366355,0.2919847328244275,0.6939102564102564,12.0625,3.4375,11.90625,21.5625,32.84375,18.90625,6.5,14.28125,2.0
1103,2013,25.0,6.0,71.93548387096774,0.4526912181303116,0.3323029366306028,0.6425269645608629,15.0,5.580645161290323,13.03225806451613,24.774193548387096,37.806451612903224,18.0,7.129032258064516,13.741935483870968,62.25806451612903,0.39247943595769685,0.3220675944333996,0.7152317880794702,10.870967741935484,3.064516129032258,10.709677419354838,21.322580645161292,34.354838709677416,18.967741935483872,6.967741935483871,13.806451612903226,4.0
1103,2014,21.0,12.0,67.9090909090909,0.43190661478599224,0.3476968796433878,0.6180081855388813,11.151515151515152,4.212121212121212,12.303030303030303,22.666666666666668,34.96969696969697,17.818181818181817,6.606060606060606,13.212121212121213,66.03030303030303,0.428335170893054,0.32525252525252524,0.7171561051004637,10.848484848484848,3.1515151515151514,10.818181818181818,22.575757575757574,34.878787878787875,19.21212121212121,6.545454545454546,13.030303030303031,3.0
1103,2015,20.0,14.0,67.3529411764706,0.41075156576200417,0.34934497816593885,0.66,12.411764705882353,4.470588235294118,11.970588235294118,23.941176470588236,35.911764705882355,18.852941176470587,6.264705882352941,12.176470588235293,63.23529411764706,0.40486725663716816,0.3303249097472924,0.6788124156545209,10.441176470588236,2.823529411764706,11.0,24.029411764705884,36.0,16.852941176470587,6.970588235294118,12.205882352941176,1.0
1103,2016,25.0,8.0,76.33333333333333,0.4336372847011145,0.3893893893893894,0.6897689768976898,14.515151515151516,3.8484848484848486,10.303030303030303,26.12121212121212,36.42424242424242,17.848484848484848,5.333333333333333,10.818181818181818,69.06060606060606,0.42065106815869785,0.3029366306027821,0.6755905511811023,11.484848484848484,2.3636363636363638,11.212121212121213,25.87878787878788,36.18181818181818,17.757575757575758,5.848484848484849,11.545454545454545,0.0
1103,2017,25.0,8.0,76.66666666666667,0.4666307857911733,0.36958934517203107,0.677891654465593,14.515151515151516,3.121212121212121,9.818181818181818,24.575757575757574,34.39393939393939,18.363636363636363,5.424242424242424,11.636363636363637,71.18181818181819,0.4460393407761829,0.3632,0.7047619047619048,11.272727272727273,1.878787878787879,9.666666666666666,23.363636363636363,33.18181818181818,18.848484848484848,5.878787878787879,11.303030303030303,0.0
1103,2018,13.0,18.0,71.29032258064517,0.43244771057094405,0.35472154963680386,0.6960431654676259,12.935483870967742,2.3870967741935485,9.580645161290322,23.483870967741936,33.064516129032256,20.032258064516128,5.967741935483871,13.838709677419354,76.19354838709677,0.4676674364896074,0.3609129814550642,0.7233727810650887,13.35483870967742,3.6451612903225805,9.32258064516129,25.419354838709676,35.0,17.387096774193548,6.387096774193548,13.0,3.0
1104,2003,17.0,11.0,69.28571428571429,0.4203622735790131,0.32014388489208634,0.7098976109215017,12.107142857142858,3.7857142857142856,13.571428571428571,23.928571428571427,37.5,18.035714285714285,6.607142857142857,13.285714285714286,65.0,0.4189189189189189,0.332089552238806,0.7083333333333334,11.678571428571429,3.1785714285714284,10.892857142857142,22.642857142857142,36.214285714285715,19.25,5.535714285714286,13.857142857142858,1.0
1104,2004,17.0,12.0,72.20689655172414,0.4526645768025078,0.38333333333333336,0.6987381703470031,11.862068965517242,3.103448275862069,11.310344827586206,24.0,35.310344827586206,18.344827586206897,6.448275862068965,13.275862068965518,67.44827586206897,0.4161528976572133,0.3487603305785124,0.6991150442477876,11.344827586206897,3.413793103448276,11.517241379310345,22.103448275862068,33.41379310344828,20.17241379310345,5.0,13.448275862068966,4.0
1104,2005,23.0,7.0,75.43333333333334,0.4816455696202532,0.3901192504258944,0.7335243553008596,13.833333333333334,4.433333333333334,10.233333333333333,26.466666666666665,36.7,14.733333333333333,5.2,12.666666666666666,64.83333333333333,0.40458869613878007,0.35833333333333334,0.6498855835240275,12.333333333333334,2.1,11.533333333333333,20.233333333333334,30.466666666666665,19.866666666666667,5.833333333333333,11.6,3.0
1104,2006,17.0,12.0,69.96551724137932,0.4534438775510204,0.33970276008492567,0.7061611374407583,12.206896551724139,5.0344827586206895,12.517241379310345,24.482758620689655,37.0,13.827586206896552,6.344827586206897,13.517241379310345,67.13793103448276,0.41952353282975013,0.3552,0.687041564792176,13.413793103448276,4.344827586206897,12.206896551724139,20.482758620689655,33.0,18.517241379310345,6.724137931034483,11.758620689655173,2.0
1104,2007,20.0,11.0,73.61290322580645,0.4577702702702703,0.36900369003690037,0.7080745341614907,13.129032258064516,5.258064516129032,13.35483870967742,25.35483870967742,38.70967741935484,14.0,5.580645161290323,13.67741935483871,68.83870967741936,0.41632016632016633,0.3067047075606277,0.6876355748373102,14.32258064516129,4.0,13.612903225806452,21.032258064516128,34.38709677419355,17.967741935483872,7.225806451612903,11.96774193548387,1.0
1104,2008,17.0,16.0,75.27272727272727,0.4562189054726368,0.3625,0.6201780415430267,15.606060606060606,4.484848484848484,13.575757575757576,24.606060606060606,38.18181818181818,16.757575757575758,7.454545454545454,13.0,72.84848484848484,0.4348728593668915,0.35488308115543327,0.7186544342507645,13.696969696969697,3.303030303030303,11.545454545454545,23.636363636363637,37.21212121212121,18.060606060606062,6.909090909090909,14.151515151515152,4.0
1104,2009,16.0,14.0,72.83333333333333,0.4369040942232193,0.33029612756264237,0.7046783625730995,11.166666666666666,4.666666666666667,14.033333333333333,25.733333333333334,39.766666666666666,17.333333333333332,7.0,14.8,71.33333333333333,0.41223832528180354,0.3113496932515337,0.6785109983079526,13.733333333333333,4.433333333333334,14.5,22.8,36.833333333333336,19.033333333333335,7.266666666666667,14.066666666666666,3.0
1104,2010,17.0,15.0,68.5,0.44091415830546266,0.35,0.7073170731707317,13.40625,3.96875,12.0625,23.125,35.1875,18.21875,7.78125,12.8125,64.78125,0.4244521337946944,0.3175438596491228,0.6635071090047393,11.1875,4.09375,12.0,22.4375,34.5,16.65625,5.8125,13.9375,0.0
1104,2011,21.0,11.0,66.65625,0.44494130799329235,0.2984054669703872,0.7231040564373897,12.40625,5.21875,12.59375,24.0625,36.65625,18.40625,9.25,14.1875,59.25,0.38335287221570924,0.3182674199623352,0.6661367249602543,10.28125,3.96875,12.21875,21.21875,33.8125,16.25,6.09375,15.5,2.0
1104,2012,21.0,11.0,64.9375,0.45161290322580644,0.2847682119205298,0.7152209492635024,12.28125,4.15625,10.8125,24.375,35.1875,18.40625,7.3125,12.9375,58.125,0.3877182420228778,0.283363802559415,0.6505460218408736,10.28125,3.59375,11.4375,21.09375,31.90625,16.5,5.53125,13.59375,2.0
1104,2013,20.0,12.0,62.59375,0.42857142857142855,0.3365200764818356,0.6963350785340314,10.46875,4.46875,10.4375,21.96875,32.40625,17.5,8.21875,12.46875,59.3125,0.41019417475728154,0.3062015503875969,0.696588868940754,10.09375,3.65625,10.9375,22.34375,32.78125,16.3125,5.6875,14.03125,3.0
1104,2014,12.0,19.0,66.70967741935483,0.4383561643835616,0.33271028037383177,0.6827195467422096,10.774193548387096,4.225806451612903,9.903225806451612,22.580645161290324,32.483870967741936,19.161290322580644,6.741935483870968,11.838709677419354,67.25806451612904,0.4212103055721989,0.30711610486891383,0.7474600870827286,11.96774193548387,4.064516129032258,11.870967741935484,23.096774193548388,33.0,19.0,5.67741935483871,12.516129032258064,3.0
1104,2015,17.0,14.0,66.64516129032258,0.43838254172015406,0.32125984251968503,0.7219796215429404,10.35483870967742,3.6129032258064515,9.516129032258064,23.096774193548388,32.61290322580645,19.29032258064516,6.290322580645161,12.096774193548388,64.51612903225806,0.4172349659020459,0.324459234608985,0.7105263157894737,11.806451612903226,2.3225806451612905,10.64516129032258,22.161290322580644,31.677419354838708,19.548387096774192,5.032258064516129,12.096774193548388,2.0
1104,2016,18.0,14.0,66.84375,0.42662721893491123,0.34289617486338797,0.6398852223816356,10.5625,5.28125,9.78125,24.875,34.65625,19.3125,5.625,13.3125,67.8125,0.40704070407040704,0.32802547770700635,0.669432918395574,11.1875,2.875,13.0,24.9375,34.71875,19.6875,5.71875,12.09375,2.0
1104,2017,19.0,14.0,68.66666666666667,0.4237837837837838,0.3177842565597668,0.6495263870094723,11.424242424242424,4.212121212121212,12.303030303030303,26.87878787878788,39.18181818181818,19.727272727272727,6.0,13.878787878787879,64.51515151515152,0.40089086859688194,0.33169129720853857,0.6698762035763411,9.545454545454545,3.0303030303030303,9.848484848484848,23.78787878787879,36.09090909090909,19.757575757575758,6.303030303030303,13.575757575757576,4.0
1104,2018,19.0,15.0,72.3529411764706,0.4581779435269046,0.3243647234678625,0.6722365038560412,12.529411764705882,5.470588235294118,10.029411764705882,26.264705882352942,36.294117647058826,19.0,6.411764705882353,14.147058823529411,69.97058823529412,0.41285786037167255,0.3193504736129905,0.6807639836289222,11.617647058823529,3.764705882352941,11.588235294117647,24.5,34.529411764705884,19.970588235294116,6.588235294117647,13.176470588235293,0.0
1105,2003,7.0,19.0,71.76923076923077,0.39575530586766544,0.3648148148148148,0.7059859154929577,14.538461538461538,2.076923076923077,13.5,23.115384615384617,36.61538461538461,20.23076923076923,9.307692307692308,18.653846153846153,76.65384615384616,0.45792563600782776,0.3574561403508772,0.6687598116169545,15.807692307692308,4.1923076923076925,13.192307692307692,26.384615384615383,39.88461538461539,19.076923076923077,9.384615384615385,18.807692307692307,4.0
1105,2004,13.0,16.0,69.79310344827586,0.40798094103633115,0.31746031746031744,0.688953488372093,12.344827586206897,2.5517241379310347,12.517241379310345,23.96551724137931,36.48275862068966,21.517241379310345,7.206896551724138,16.17241379310345,73.37931034482759,0.4364179104477612,0.3333333333333333,0.6717241379310345,15.0,2.586206896551724,12.931034482758621,25.82758620689655,38.3448275862069,20.689655172413794,7.241379310344827,16.06896551724138,0.0
1105,2005,16.0,13.0,69.06896551724138,0.4009351256575102,0.30153321976149916,0.6135135135135135,13.137931034482758,3.8620689655172415,12.931034482758621,24.310344827586206,37.241379310344826,19.344827586206897,10.620689655172415,15.241379310344827,67.79310344827586,0.42278773857721225,0.28775510204081634,0.6424778761061947,13.793103448275861,3.6551724137931036,13.758620689655173,28.103448275862068,41.03448275862069,20.620689655172413,7.172413793103448,20.06896551724138,2.0
1105,2006,11.0,12.0,73.95652173913044,0.4174964438122333,0.3221476510067114,0.6524701873935264,12.130434782608695,5.739130434782608,12.91304347826087,25.434782608695652,38.34782608695652,19.695652173913043,8.217391304347826,15.652173913043478,72.65217391304348,0.4269583627381793,0.34203655352480417,0.6333973128598849,14.478260869565217,3.217391304347826,14.652173913043478,27.652173913043477,40.56521739130435,20.26086956521739,7.521739130434782,18.217391304347824,0.0
1105,2007,6.0,20.0,60.03846153846154,0.3768318213538032,0.2622601279317697,0.6347517730496454,10.115384615384615,7.653846153846154,11.038461538461538,23.73076923076923,34.76923076923077,20.307692307692307,6.730769230769231,17.846153846153847,69.57692307692308,0.3950381679389313,0.3136842105263158,0.6677316293929713,12.615384615384615,3.769230769230769,16.807692307692307,27.653846153846153,38.69230769230769,19.153846153846153,9.423076923076923,16.5,1.0
1105,2008,11.0,15.0,64.1923076923077,0.3805309734513274,0.3291139240506329,0.6869565217391305,9.615384615384615,5.653846153846154,12.653846153846153,22.576923076923077,35.23076923076923,18.807692307692307,7.1923076923076925,16.03846153846154,67.57692307692308,0.42436974789915966,0.35074626865671643,0.697754749568221,12.923076923076923,5.461538461538462,12.76923076923077,25.73076923076923,38.38461538461539,19.23076923076923,8.653846153846153,18.384615384615383,0.0
1105,2009,7.0,17.0,64.0,0.3890909090909091,0.2679900744416873,0.6580882352941176,10.666666666666666,3.4583333333333335,12.291666666666666,22.291666666666668,34.583333333333336,20.333333333333332,8.041666666666666,16.208333333333332,72.08333333333333,0.45248538011695905,0.3323943661971831,0.6504347826086957,13.75,3.9166666666666665,13.916666666666666,27.125,39.416666666666664,19.541666666666668,8.625,18.291666666666668,1.0
1105,2010,8.0,15.0,63.82608695652174,0.3703422053231939,0.28205128205128205,0.641390205371248,9.695652173913043,5.217391304347826,13.956521739130435,21.608695652173914,35.56521739130435,20.652173913043477,9.391304347826088,15.91304347826087,70.30434782608695,0.4362108479755539,0.31382978723404253,0.6329787234042553,14.304347826086957,5.304347826086956,15.26086956521739,27.17391304347826,41.130434782608695,20.82608695652174,8.08695652173913,18.82608695652174,1.0
1105,2011,10.0,15.0,62.8,0.3971326164874552,0.2853333333333333,0.6239015817223199,11.6,5.28,11.88,24.68,36.56,20.0,8.56,15.88,66.24,0.41893830703012913,0.3240506329113924,0.6153846153846154,13.04,4.24,12.72,26.64,38.52,19.64,8.08,16.84,1.0
1105,2012,5.0,21.0,61.11538461538461,0.4025695931477516,0.3163972286374134,0.6519114688128773,10.615384615384615,4.0,10.923076923076923,22.53846153846154,33.46153846153846,22.46153846153846,6.153846153846154,16.26923076923077,69.65384615384616,0.44738778513612953,0.3507246376811594,0.6592489568845619,10.73076923076923,4.1923076923076925,11.423076923076923,24.923076923076923,35.84615384615385,17.346153846153847,7.730769230769231,14.038461538461538,2.0
1105,2013,9.0,20.0,61.58620689655172,0.39429634221946686,0.2892561983471074,0.62751677852349,11.379310344827585,3.3448275862068964,11.862068965517242,23.448275862068964,35.310344827586206,17.448275862068964,5.482758620689655,14.172413793103448,70.17241379310344,0.45124167171411267,0.34851936218678814,0.6588235294117647,12.827586206896552,3.5172413793103448,10.931034482758621,25.482758620689655,37.3448275862069,17.517241379310345,7.517241379310345,11.724137931034482,3.0
1105,2014,12.0,16.0,63.82142857142857,0.4055144586415602,0.32325141776937616,0.6634304207119741,12.535714285714286,4.071428571428571,9.821428571428571,23.821428571428573,33.642857142857146,21.964285714285715,6.035714285714286,13.25,67.10714285714286,0.4080381471389646,0.31386861313868614,0.6891385767790262,9.678571428571429,3.1785714285714284,12.357142857142858,25.75,35.57142857142857,19.321428571428573,6.535714285714286,13.5,3.0
1105,2015,8.0,20.0,61.285714285714285,0.39280868385345996,0.29061371841155237,0.6476345840130505,12.035714285714286,2.357142857142857,12.428571428571429,21.5,33.92857142857143,19.75,5.642857142857143,14.142857142857142,68.71428571428571,0.45592105263157895,0.33182844243792325,0.6226114649681529,12.0,2.9642857142857144,12.321428571428571,22.857142857142858,35.285714285714285,19.142857142857142,6.964285714285714,11.857142857142858,1.0
1105,2016,10.0,18.0,67.10714285714286,0.41385886840432295,0.2830188679245283,0.6821192052980133,12.642857142857142,2.142857142857143,11.392857142857142,23.035714285714285,34.42857142857143,19.357142857142858,5.607142857142857,11.75,69.75,0.4534808067664281,0.321285140562249,0.65625,12.035714285714286,2.8214285714285716,10.678571428571429,24.607142857142858,36.0,20.214285714285715,5.892857142857143,11.285714285714286,3.0
